Paris, Le Comptoir de la Gastronomie,4.5,(1.3k review),Français,€€,Châtelet/Les Halles 
Marseille, Café Bovo,4.5,(11 reviews),Cuisine européenne moderne,€€,Opéra 
Marseille, Le Bon Burger,4.3,(37 reviews),BurgerCuisine américaine,€€,Opéra 
Marseille, Le Constantinois,4.3,(4 reviews),Marocain,€€,Belsunce 
Marseille, La Préfecture,3.4,(7 reviews),FrançaisBarsBrasseries,€€€,Préfecture 
Marseille, L’Effet Clochette,3.8,(26 reviews),Français,€€,Hotel de Ville 
Marseille, L’Authentique,4.0,(28 reviews),Fast FoodSandwichsCrêperies,€,Castellane 
Marseille, La Brasserie du Port Om Café,3.9,(11 reviews),Brasseries,€€,Opéra 
Marseille, Ko-Ishi,4.3,(23 reviews),JaponaisCrêperiesSushis,€€,Opéra 
Marseille, Londonewyork,5.0,(1 review),Végétalien,€€,Lodi 
Marseille, La Maronaise Café,4.4,(18 reviews),CafésBrasseries,€€€,La Plage 
Marseille, On Dine,4.4,(17 reviews),Français,€€€,Hotel de Ville 
Marseille, Brocante Café,4.0,(9 reviews),FrançaisPetit déjeuner & brunchCafés,€€,Castellane 
Marseille, Le Grain de Sable,4.5,(47 reviews),VégétarienFrançais,€€,Belsunce 
Marseille, Déjeuner en Ville,4.3,(21 reviews),Bistrot,€€,Hotel de Ville 
Marseille, Le Caveau du Théâtre,4.1,(12 reviews),Français,€€,Hotel de Ville 
Marseille, La Table d’Helios,3.8,(10 reviews),GrecÉpiceries finesTraiteur,€,Les Cinq Avenues 
Marseille, Le Logis du Panier,3.8,(4 reviews),Cuisine antillaiseProvençal,€€,Les Grandes Carmes 
Marseille, Wasabi,4.4,(45 reviews),Japonais,€€,Castellane 
Marseille, Le Poisson Rouge,4.0,(5 reviews),Bars à tapasFrançais,€€,Palais de Justice 
Marseille, La Table de l’Olivier,4.4,(29 reviews),Cuisine européenne moderne,€€€,La Joliette 
Marseille, Dolce Vita,5.0,(1 review),CafésBars à tapas,€€,Notre Dame du Mont 
Marseille, La Villa,3.7,(131 reviews),FrançaisFruits de merPizza,€€€,Saint Giniez 
Marseille, Chez Claire,4.5,(4 reviews),Fruits de mer,€€,La Belle de Mai 
Marseille, Café Populaire,3.2,(64 reviews),MéditerranéenCafés,€€€,Préfecture 
Marseille, Le Patio du Prado,4.9,(17 reviews),Français,€€,Le Rouet 
Marseille, La Boîte à Sardine,3.9,(39 reviews),Fruits de mer,€€€,Thier 
Marseille, La Cave à Jambon,4.1,(7 reviews),EspagnolPetites assiettes et planches,€€,Saint Victor 
Marseille, Au Bout du Quai,3.9,(65 reviews),FrançaisMéditerranéen,€€€,Hotel de Ville 
Marseille, Le Prince,3.8,(5 reviews),HalalKebabsPizza,€,Belsunce 
Marseille, La Raclette,3.9,(37 reviews),Fondue et racletteFrançais,€€,Notre Dame du Mont 
Marseille, Le Pavillon Thaï,3.8,(166 reviews),ThaïVietnamienCuisines asiatiques,€€,Notre Dame du Mont 
Marseille, La Marche à Suivre,4.0,(124 reviews),Français,€€€,Notre Dame du Mont 
Marseille, Sahtein,4.6,(9 reviews),Libanais,€,Hotel de Ville 
Marseille, Le Massilia Café,4.0,(16 reviews),MéditerranéenCuisine du sud-ouest,€,Belsunce 
Marseille, Le Gran Café,4.3,(16 reviews),BistrotBuffet,€€,Saint Giniez 
Marseille, Le Bocal,4.0,(23 reviews),Français,€€,Hotel de Ville 
Marseille, La Folie du Burger,4.2,(15 reviews),BurgerFast Food,€€,Lodi 
Marseille, Casa No Name,4.4,(30 reviews),FrançaisMéditerranéen,€€€,Notre Dame du Mont 
Marseille, Sur le Pouce,4.2,(67 reviews),MéditerranéenOrientalHalal,€,Belsunce 
Marseille, La Poule Noire,4.1,(43 reviews),Français,€€€,Opéra 
Marseille, Au Bord de l’Eau,4.0,(202 reviews),Fruits de merMéditerranéen,€€€,Montredon 
Marseille, Biiig,4.1,(37 reviews),BurgerVietnamienCuisines asiatiques,€€,Castellane 
Marseille, Nguyen Hoang,4.3,(11 reviews),Cuisines asiatiques,€€,Hotel de Ville 
Marseille, Kim Chi,3.8,(13 reviews),ChinoisVietnamien,€€,Saint Charles 
Marseille, Le Vieux Panier,3.6,(7 reviews),PizzaItalien,€,Hotel de Ville 
Marseille, Bar de la Mairie,4.3,(18 reviews),MéditerranéenFrançais,€€,Hotel de Ville 
Marseille, La Maison Du Refuge,4.5,(2 reviews),Méditerranéen,€€,Hotel de Ville 
Marseille, Le Carré Bistromanie,4.0,(180 reviews),Brasseries,€€€€,Le Pharo 
Marseille, Caffé Noir,3.9,(7 reviews),Français,€€,Noailles 
Marseille, Un Jardin en Ville,4.3,(7 reviews),FrançaisPizza,€€,Saint Giniez 
Marseille, Chez Fonfon,3.7,(199 reviews),Fruits de mer,€€€€,Endoume 
Marseille, Une Table au Sud,4.0,(48 reviews),Méditerranéen,€€€€,Hotel de Ville 
Marseille, Le Fournil de l’Evêché,4.0,(2 reviews),Boulangeries-pâtisseriesSaladesSandwichs,€,Hotel de Ville 
Marseille, César Place,3.8,(131 reviews),Cuisine européenne moderneFrançaisMarchésMéditerranéen,€€,Opéra 
Marseille, Bistrot Haxo,3.7,(14 reviews),FrançaisPetit déjeuner & brunchCafés,€€,Opéra 
Marseille, Café République,4.0,(4 reviews),MéditerranéenBar des sportsFrançais,€€,La Joliette 
Marseille, Pizza Charly,4.3,(6 reviews),Pizza,€,Noailles 
Marseille, Le Baron Perché,4.0,(49 reviews),ItalienFrançaisMéditerranéen,€€,Saint Lambert 
Marseille, Hôtel Belle-Vue vieux-port Marseille,4.7,(3 reviews),HôtelsBars à tapas,€€,Hotel de Ville 
Marseille, Le Talgo,4.5,(2 reviews),Français,€€,Saint Lazar 
Marseille, Café Cantine,4.5,(4 reviews),FrançaisFast Food,€, 
Marseille, L’Osteria du Prado,4.0,(6 reviews),ItalienPizza,€€,Castellane 
Marseille, Le Joker,3.8,(6 reviews),BurgerCuisine américaineVégétarien,€€,Notre Dame du Mont 
Marseille, L’Entrecôte du Port,3.6,(101 reviews),ViandesFrançais,€€,Opéra 
Marseille, Lido Saigon,4.3,(4 reviews),VietnamienCuisines asiatiques,€€€,La Plage 
Marseille, Papyrus,4.0,(1 review),Fast FoodKebabs,€,Préfecture 
Marseille, Le Relais 50,3.9,(18 reviews),MéditerranéenFrançaisPubs gastronomiques,€€€,Hotel de Ville 
Marseille, Le Souk,3.8,(25 reviews),Marocain,€€€,Hotel de Ville 
Marseille, Le Fémina,3.9,(82 reviews),Arabic,€€€,Noailles 
Marseille, Douceur Piquante,4.2,(10 reviews),FrançaisCuisine africaine,€€,Hotel de Ville 
Marseille, Inyoza,4.5,(2 reviews),Français,€€,Notre Dame du Mont 
Marseille, BaT,4.0,(1 review),Bars à tapasEspagnol,€€,Notre Dame du Mont 
Marseille, Les Quatre Epices,4.0,(30 reviews),Français,€€,Les Cinq Avenues 
Marseille, El Santo Cachon,4.2,(26 reviews),Cuisines de l'Amérique latineChilien,€€,La Conception 
Marseille, El Paséo,4.3,(100 reviews),EspagnolPetites assiettes et planchesBars,€€,Notre Dame du Mont 
Marseille, Brise Marine,4.3,(4 reviews),BrasseriesFruits de merCafés,€€,Les Cinq Avenues 
Marseille, La Cour du Palais,3.8,(17 reviews),Français,€€€,Opéra 
Marseille, Traiteur Bonheur,3.3,(6 reviews),ChinoisSushis,€,Notre Dame du Mont 
Marseille, Le Chalet du Pharo,4.0,(49 reviews),Méditerranéen,€€€,Le Pharo 
Marseille, Urban Kitchen,4.2,(18 reviews),FrançaisBarsPetit déjeuner & brunch,€€,Lodi 
Marseille, Le Little Pub,4.0,(3 reviews),PubsBistrot,€€,Baille 
Marseille, Georges,4.2,(5 reviews),Brasseries,€€,Le Camas 
Marseille, Coté Sud,4.3,(46 reviews),FrançaisItalien,€€,Les Cinq Avenues 
Lyon, L’Épicerie,3.8,(300 reviews),Bistrot,€€,Bellecour 
Lyon, Au Petit Bouchon Chez Georges,4.5,(63 reviews),FrançaisCuisine lyonnaise,€€,Terreaux 
Lyon, Le Bouchon des Cordeliers,4.8,(15 reviews),Cuisine lyonnaise,€€€,Cordeliers 
Lyon, La Mère Jean,4.2,(118 reviews),FrançaisCuisine lyonnaise,€€,Bellecour 
Lyon, Petit Ogre,4.6,(68 reviews),FrançaisCuisine du monde,€€,Garibaldi 
Lyon, L’Institut,4.5,(55 reviews),Français,€€€,Bellecour 
Lyon, Le Bouchon des Berges,4.3,(24 reviews),FrançaisCuisine lyonnaise,€€€,3ème arrondissement 
Lyon, La Gratinée,4.5,(39 reviews),Français,€€,Pentes de la Croix-Rousse 
Lyon, Brasserie Georges,3.8,(483 reviews),BrasseriesFruits de merCuisine lyonnaise,€€€,Perrache 
Lyon, Le Kitchen Café,4.6,(221 reviews),FrançaisSalons de thé,€€,Jean Macé 
Lyon, Café du Rhône,4.2,(15 reviews),CafésFrançaisBars,€€,La Guillotière 
Lyon, Casa Nobile,4.3,(103 reviews),ItalienPizza,€€,Bellecour 
Lyon, Le Fer à Cheval,4.4,(5 reviews),Français,€,Part-Dieu 
Lyon, Le Terrier du Lapin Blanc,4.5,(30 reviews),Bars à tapasBars,€,Pentes de la Croix-Rousse 
Lyon, Engimono,4.5,(57 reviews),ChinoisCuisines asiatiques,€€,3ème arrondissement 
Lyon, Diploid,4.8,(33 reviews),CafésPetit déjeuner & brunch,€€,Terreaux 
Lyon, Mamasan,4.5,(19 reviews),Vietnamien,€€,Bellecour 
Lyon, Broc Café,4.1,(33 reviews),Cafés,€€,Bellecour 
Lyon, #nam,4.3,(119 reviews),SandwichsFast FoodCuisines asiatiques,€,La Guillotière 
Lyon, Le Musée,4.5,(80 reviews),Cuisine lyonnaise,€€€,Cordeliers 
Lyon, Le comptoir d’ainay,4.7,(14 reviews),Français,€€€,Ainay 
Lyon, Bouchon Thomas,5.0,(7 reviews),Cuisine lyonnaise,€€€,Ainay 
Lyon, Le Garet,4.4,(84 reviews),Cuisine lyonnaise,€€€,Terreaux 
Lyon, Les Cafetiers,4.0,(61 reviews),CafésCafés et thésSandwichs,€€,Bellecour 
Lyon, Le Comptoir du Vin,4.2,(61 reviews),FrançaisBistrot,€€,Croix-Rousse 
Lyon, Brasserie Léon de Lyon,3.9,(109 reviews),BrasseriesFrançaisBistrot,€€€,Terreaux 
Lyon, Bieristan,4.5,(68 reviews),FrançaisBrasseur,€€,Gratte-Ciel 
Lyon, Smør & Brød,4.2,(54 reviews),DanoisPetit déjeuner & brunch,€€,Bellecour 
Lyon, Institut Paul Bocuse,4.6,(31 reviews),Français,€€, 
Lyon, La Cocagne,4.4,(7 reviews),Français,€€,La Guillotière 
Lyon, Grand Café de la Préfecture,3.8,(38 reviews),FrançaisPetit déjeuner & brunch,€€€,3ème arrondissement 
Lyon, Le Bistrot d’Abel,4.6,(9 reviews),Cuisine lyonnaise,€€€,Cordeliers 
Lyon, Le Bistro Regent,3.8,(24 reviews),BrasseriesFrançais,€€,Bellecour 
Lyon, Daniel et Denise,4.4,(9 reviews),Cuisine lyonnaise,€€€,Croix-Rousse 
Lyon, A Ma Vigne,4.3,(15 reviews),Cuisine lyonnaise,€€€,La Guillotière 
Lyon, Les Petits Siamois,3.9,(72 reviews),Thaï,€€,Cordeliers 
Lyon, Piment & Citronnelle,4.3,(59 reviews),Thaï,€€,Saxe-Gambetta 
Lyon, L’Auberge du Pont de Collonges,4.3,(155 reviews),Français,€€€€, 
Lyon, Brasserie des Ecoles,4.5,(2 reviews),Brasseries,€€,Croix-Rousse 
Lyon, La Scala Sicilinia,4.2,(32 reviews),ItalienPizza,€€,3ème arrondissement 
Lyon, Daniel & Denise,4.1,(81 reviews),Cuisine lyonnaise,€€€,3ème arrondissement 
Lyon, KUMA Izakaya,4.3,(102 reviews),Japonais,€€,Brotteaux 
Lyon, Lyon’s Gastropub,4.2,(25 reviews),Pubs gastronomiques,€€€,Cordeliers 
Lyon, Café la Manille,4.0,(21 reviews),Français,€€,Cordeliers 
Lyon, Cercle Rouge,5.0,(5 reviews),FrançaisCuisine fusion asiatique,€€€,Terreaux 
Lyon, Le Grand Café Lyonnais,4.1,(12 reviews),Cafés,€€€,Bellecour 
Lyon, Bistrot Jutard,4.4,(20 reviews),BistrotCafésFruits de mer,€€,Croix-Rousse 
Lyon, Les Apothicaires,4.2,(39 reviews),Français,€€€,Foch 
Lyon, Le Bistrot des 4 Chapeaux,4.3,(15 reviews),Bistrot,€€,Cordeliers 
Lyon, Brasserie de l’Enregistrement,3.8,(6 reviews),BrasseriesPizzaBurger,€€,3ème arrondissement 
Lyon, Arsenic,4.2,(50 reviews),Français,€€€,3ème arrondissement 
Lyon, Café Comptoir Abel,4.0,(126 reviews),Cuisine lyonnaise,€€€,Presqu'Ile 
Lyon, Slake Coffee House,4.1,(184 reviews),Cafés et thésPetit déjeuner & brunch,€€,Bellecour 
Lyon, Dine Dong,4.1,(7 reviews),Chinois,€€€,Masséna 
Lyon, L’Assiette du Parc,5.0,(2 reviews),Brasseries,€€,6ème arrondissement 
Lyon, Le Café du Peintre,4.3,(4 reviews),Cuisine lyonnaise,€€,Brotteaux 
Lyon, Burgundy Lounge,4.7,(12 reviews),Français,€€€,Cordeliers 
Lyon, Miss Saïgon,4.3,(6 reviews),Vietnamien,€€,Garibaldi 
Lyon, Le Briey,4.9,(10 reviews),FrançaisBars à vins,€€,Saxe-Gambetta 
Lyon, Ban Thai,4.0,(34 reviews),Thaï,€€,Bellecour 
Lyon, Les Adrets,4.3,(59 reviews),Français,€€€,Saint-Jean 
Lyon, Ravigote,4.6,(12 reviews),Français,€€,3ème arrondissement 
Lyon, Maison Rousseau,3.8,(14 reviews),FrançaisFruits de mer,€€,Part-Dieu 
Lyon, Daniel & Denise,4.2,(68 reviews),Cuisine lyonnaise,€€€,Vieux-Lyon 
Lyon, Le Bistrot d’Arno,4.6,(8 reviews),Français,€€,Berges du Rhône 
Lyon, Black Forest Society,4.4,(136 reviews),Bars à CocktailsBars à tapas,€€,Terreaux 
Lyon, Mozzato,4.2,(216 reviews),Italien,€€,Bellecour 
Lyon, Le Ganathain,4.8,(6 reviews),Cuisine lyonnaise,€€,Saxe-Gambetta 
Lyon, Le Centre by Georges,3.7,(40 reviews),FrançaisViandes,€€€,Bellecour 
Lyon, Pizzeria La Stella d’Oro,3.9,(16 reviews),PizzaItalien,€€,Bellecour 
Lyon, Traboule Kitchen,5.0,(3 reviews),Cafés,€€,Pentes de la Croix-Rousse 
Lyon, La Buvette du Pont Wilson,3.5,(13 reviews),SaladesBBQ & Grillades,€€,Berges du Rhône 
Lyon, Chez Mounier,4.0,(148 reviews),Cuisine lyonnaise,€€,Bellecour 
Lyon, Jour de Marché,4.3,(29 reviews),Français,€€€,Foch 
Lyon, Notre Maison,4.3,(63 reviews),Cuisine lyonnaise,€€€,Saint-Jean 
Lyon, Marguerite,4.1,(63 reviews),FrançaisBrasseries,€€€,Monplaisir 
Lyon, Brasserie Gallay,4.1,(12 reviews),Brasseries,€€,Foch 
Lyon, Maison Marcelle,4.5,(22 reviews),BarsBistrot,€€,Brotteaux 
Lyon, Butcher,4.0,(132 reviews),BurgerViandesBars à whisky,€€,Cordeliers 
Lyon, La Maison Marie,4.2,(20 reviews),Français,€€€,Cordeliers 
Lyon, Le Roi Falafel,4.2,(38 reviews),LibanaisFalafel,€€,Bellecour 
Lyon, Le Rouge et le Noir,5.0,(2 reviews),Français,€€,Saint-Clair 
Lyon, Gangnam,3.9,(33 reviews),JaponaisCoréen,€€€,Bellecour 
Lyon, Casa Iberica,4.3,(8 reviews),EspagnolBars à tapasPortugais,€,7ème arrondissement 
Lyon, Big Fernand,4.0,(160 reviews),BurgerFast Food,€€,Bellecour 
Lyon, Café Terroir,4.2,(58 reviews),FrançaisCuisine lyonnaiseBistrot,€€€,Bellecour 
Lyon, Adonys,4.0,(26 reviews),Libanais,€,Terreaux 
Lyon, La Cabane,3.5,(19 reviews),SaladesSoupesFrançais,€€,Cordeliers 
Lyon, The Dog’s Bollocks,3.8,(30 reviews),Pubs gastronomiquesPubs,€€,Croix-Rousse 
Lyon, Johnny’s Kitchen,3.8,(93 reviews),PubsBurger,€€,Saint-Georges 
Lyon, Le Comptoir des Copains,4.5,(2 reviews),FrançaisBars à Cocktails,€€,Terreaux 
Lyon, Grand Café des Négociants,3.4,(125 reviews),FrançaisCafés,€€€,Cordeliers 
Lyon, Mamma Gina,4.3,(11 reviews),ItalienFood Trucks,€,Cordeliers 
Lyon, De l’Autre Côté du Pont,4.1,(60 reviews),Français,€,Saxe-Gambetta 
Lyon, Autour d’un Verre,4.0,(23 reviews),Bars à tapasBars à vinsFrançais,€€,Cordeliers 
Lyon, Brasserie du Square,3.9,(7 reviews),Brasseries,€,Masséna 
Lyon, Sofffa,4.7,(31 reviews),CafésEspaces de bureaux/coworking,€,Pentes de la Croix-Rousse 
Lyon, The Star Ferry,4.0,(128 reviews),BurgerFast FoodBars à bières,€€,Berges du Rhône 
Lyon, La Cuisinerie,4.4,(95 reviews),Bars à tapasFrançaisPetit déjeuner & brunch,€€,Saint-Georges 
Lyon, Resto Halle,3.9,(16 reviews),Français,€€,Part-Dieu 
Lyon, Vieille Canaille,4.0,(75 reviews),Cuisine lyonnaiseBars à vins,€€,7ème arrondissement 
Lyon, Les Tables Claudiennes,4.3,(14 reviews),Français,€€,Pentes de la Croix-Rousse 
Lyon, Bouchon des Carnivores,3.6,(47 reviews),FrançaisCuisine lyonnaise,€€€,Bellecour 
Lyon, Bouchon Colette,4.2,(5 reviews),Cuisine lyonnaise,€€,Cordeliers 
Lyon, Franklin’s Steakhouse,4.0,(39 reviews),Cuisine américaineBBQ & GrilladesViandes,€€,Ainay 
Lyon, OKAWALI CHARPENNES,4.2,(92 reviews),RamenLivraisons à domicile,€€,Charpennes 
Lyon, Les Téléphones,4.0,(5 reviews),Français,€€€€,Fourvière 
Lyon, Patchwork Cafe,4.3,(4 reviews),Espaces de bureaux/coworkingCafés,€,Garibaldi 
Lyon, L’Amboise,4.3,(6 reviews),Français,€€,Bellecour 
Lyon, Le République,3.1,(81 reviews),Brasseries,€€,Bellecour 
Lyon, Les Berges,3.2,(20 reviews),PizzaSalades,€€,Berges du Rhône 
Lyon, Pimprenelle,3.4,(18 reviews),Salons de théFrançaisPetit déjeuner & brunch,€€,Bellecour 
Lyon, L’Ange di Vin,4.2,(68 reviews),Bars à vinsBars à tapas,€€,Bellecour 
Lyon, Toute une Histoire,4.3,(37 reviews),Français,€€€,Bellecour 
Lyon, Xiao Chi,4.0,(4 reviews),Chinois,€€,Terreaux 
Lyon, La Cagette,3.9,(17 reviews),Cuisine orientaleSpécialités culinairesMéditerranéen,€€,Pentes de la Croix-Rousse 
Lyon, Meza,4.4,(48 reviews),Libanais,€€,Jean Macé 
Lyon, Stamtich,4.3,(61 reviews),CafésAlsacienGalerie d’art,€€,Jean Macé 
Lyon, Comptoir de la Bourse,3.8,(69 reviews),Bars LoungePetites assiettes et planchesBars à Cocktails,€€€,Cordeliers 
Lyon, Uskudar,4.3,(13 reviews),Kebabs,€,La Guillotière 
Lyon, Le Comptoir de l’Atelier,3.8,(6 reviews),Cuisine lyonnaise,€€,Cordeliers 
Lyon, Ayers Rock Boat,3.1,(48 reviews),Boîtes de nuit/ClubsViandesBars à Cocktails,€€,Berges du Rhône 
Lyon, Piquin,3.9,(38 reviews),Mexicain,€€,Garibaldi 
Lyon, Cocotte Restaurant,3.8,(5 reviews),BistrotCafésBrasseries,€€,Charpennes 
Lyon, L’Institution,3.1,(51 reviews),FrançaisBars à vinsMéditerranéen,€€€,Cordeliers 
Lyon, Restaurant Thomas,4.3,(73 reviews),Français,€€€,Ainay 
Lyon, Le Bouchon Comtois,5.0,(9 reviews),Épiceries finesBars à vinsBars à tapas,€€,Masséna 
Lyon, Les Frangins,4.0,(111 reviews),BurgerSaladesHot Dog,€€,Bellecour 
Lyon, L’acteur,4.0,(13 reviews),FrançaisCuisine lyonnaise,€€€,Bellecour 
Lyon, Le P’tit Boulevard,4.5,(4 reviews),BrasseriesFrançais,€€,Brotteaux 
Lyon, Carnet Gourmand,4.1,(34 reviews),Chinois,€€,Cordeliers 
Lyon, Hard Rock Cafe,3.1,(16 reviews),BarsBurgerCuisine américaine,€€€,Cordeliers 
Lyon, Cinq Mains,3.8,(37 reviews),Français,€€€,Vieux-Lyon 
Lyon, Le Comptoir Joa,3.6,(16 reviews),Brasseries,€€€,Cité Internationale 
Lyon, Five,4.3,(9 reviews),Sans gluten,€€,3ème arrondissement 
Lyon, Dust Café,4.4,(23 reviews),Cafés et thésSaladesVégétarien,€,Ainay 
Lyon, Le Bouchon Lustre,3.3,(11 reviews),Cuisine lyonnaise,€,Bellecour 
Lyon, Mama Shelter - Restaurant,3.8,(25 reviews),FrançaisPetit déjeuner & brunch,€€€,Jean Macé 
Lyon, Meiji Era,4.0,(26 reviews),JaponaisSushis,€€,Bellecour 
Lyon, Les Coulisses,3.5,(4 reviews),Français,€€€,Cité Internationale 
Lyon, Le Garage,3.5,(31 reviews),BarsCuisine lyonnaiseBistrot,€€€€,3ème arrondissement 
Lyon, Chez les Garçons,4.1,(32 reviews),Petit déjeuner & brunchCafés,€€,Berges du Rhône 
Lyon, La Boîte à Café - Coffeeshop Mokxa,4.3,(172 reviews),CafésPetit déjeuner & brunch,€€,Pentes de la Croix-Rousse 
Lyon, Konditori,4.1,(87 reviews),Petit déjeuner & brunchPâtisseries,€€,Saxe-Gambetta 
Lyon, Café des Antiquaires,4.1,(8 reviews),Cafés,€,Ainay 
Lyon, L’Argot,4.5,(36 reviews),BBQ & GrilladesBoucheries charcuteries,€€€,Masséna 
Lyon, Le Desjeuneur,4.6,(22 reviews),Petit déjeuner & brunchCafés et thés,€,Pentes de la Croix-Rousse 
Lyon, Le Passe Temps,4.5,(34 reviews),Français,€€€,Masséna 
Lyon, Chez Grand-Mère,3.8,(28 reviews),Français,€€€,Saint-Jean 
Lyon, Brasserie des Brotteaux,4.0,(62 reviews),BrasseriesFrançais,€€€,Brotteaux 
Lyon, Le Bouchon des Filles,4.0,(108 reviews),Cuisine lyonnaise,€€€,1er arrondissement 
Lyon, Oslow,4.4,(8 reviews),Cafés,€€,3ème arrondissement 
Lyon, Le Baryton,4.0,(30 reviews),Jazz & BluesFrançaisBars,€€,Terreaux 
Lyon, Zucca,3.3,(8 reviews),ItalienPetit déjeuner & brunchBars à vins,€€€,Cité Internationale 
Lyon, L’Osteria de Lello,4.5,(90 reviews),Italien,€€,Part-Dieu 
Lyon, Le Bistrot des Fauves,4.1,(60 reviews),Bistrot,€€,Saxe-Gambetta 
Lyon, BMD,4.6,(19 reviews),Bars à vinsPetites assiettes et planches,€€,Saint-Jean 
Lyon, Le James Joyce,4.2,(32 reviews),PubsIrlandais,€€,Saint-Jean 
Lyon, Alter Ego,3.8,(10 reviews),FrançaisItalienFondue et raclette,€€,Ainay 
Lyon, Le 10 Cour,4.0,(1 review),Français,€€,Garibaldi 
Lyon, Phnom Pich,4.3,(35 reviews),Cuisines asiatiques,€€,La Guillotière 
Lyon, Le Marélie,4.3,(11 reviews),Crêperies,€€,3ème arrondissement 
Lyon, Le Bouillon Paradis,4.2,(43 reviews),Petites assiettes et planchesPetit déjeuner & brunchCafés,€€,La Guillotière 
Lyon, Etoile d’Asie,4.4,(74 reviews),VietnamienCuisines asiatiques,€€,La Guillotière 
Lyon, Café du Soleil,3.9,(64 reviews),FrançaisCuisine lyonnaise,€€,Vieux-Lyon 
Lyon, Frite Alors,3.1,(7 reviews),FriterieBurger,€€,La Guillotière 
Lyon, Puerto Argentino,3.9,(17 reviews),ArgentinÉpiceries fines,€€,Garibaldi 
Lyon, Thaï Demoiselle - définitivement fermé,3.8,(12 reviews),Thaï,€€,Berges du Rhône 
Lyon, Gourmix,4.4,(65 reviews),SandwichsDessertsSalades,€,Terreaux 
Lyon, La Bijouterie,4.5,(56 reviews),Français,€€€€,1er arrondissement 
Lyon, Le Potager des Halles,3.9,(99 reviews),Français,€€€,1er arrondissement 
Lyon, Ô Vins d’Anges,4.4,(18 reviews),Bars à vinsPetites assiettes et planches,€€,Croix-Rousse 
Lyon, The Wallace,3.8,(118 reviews),PubsFish & Chips,€€,Saint-Paul 
Lyon, Café Comptoir Chez Sylvie,4.1,(14 reviews),FrançaisCuisine lyonnaise,€€€,Cordeliers 
Lyon, Le Gourmet de Sèze,4.6,(56 reviews),Français,€€€€,Masséna 
Lyon, Doma,4.0,(62 reviews),Japonais,€€,Terreaux 
Lyon, Bistro Zakka,4.0,(70 reviews),ChinoisSalons de théCuisines asiatiques,€€,La Guillotière 
Lyon, Brasserie des célestins,4.1,(7 reviews),FrançaisBars,€€,Bellecour 
Lyon, Chères Cousines,4.0,(31 reviews),BagelsPâtisseriesSalades,€,6ème arrondissement 
Lyon, L’Inattendu,4.7,(17 reviews),Français,€€€,Masséna 
Lyon, L’Interlude,4.2,(30 reviews),BarsFrançais,€€,Terreaux 
Lyon, Coréen Barbecue,3.4,(50 reviews),CoréenBBQ & Grillades,€€,Bellecour 
Toulouse, Le Pyrénéen,3.9,(47 reviews),BrasseriesFruits de mer,€€,Jean Jaurès 
Toulouse, La Belle Saison,4.4,(100 reviews),FrançaisMéditerranéen,€€,Esquirol 
Toulouse, Les Coudes sur la Table,4.8,(45 reviews),SaladesSoupesSandwichs,€€,Saint Sernin 
Toulouse, La Brasserie de l’Opéra,4.5,(14 reviews),FrançaisFruits de mer,€€€,Capitole 
Toulouse, Huguette,4.3,(4 reviews),Français,€€€,Jean Jaurès 
Toulouse, La P’tite Gouaille,4.0,(71 reviews),Français,€€,Esquirol 
Toulouse, Le P’tit Ogre,4.9,(10 reviews),SaladesSandwichsSoupes,€€,Capitole 
Toulouse, The Dispensary,4.5,(75 reviews),PubsPetit déjeuner & brunch,€€,Saint Cyprien 
Toulouse, Aux Saveurs des Paradoux,4.5,(26 reviews),Français,€€,Esquirol 
Toulouse, Chez Emile,4.2,(88 reviews),Cuisine du sud-ouestFrançais,€€€,Saint Georges 
Toulouse, La Fiancée,4.4,(63 reviews),Cafés et thésPetit déjeuner & brunch,€€,Esquirol 
Toulouse, Caminito,4.4,(85 reviews),Argentin,€,Capitole 
Toulouse, Forno Gusto,4.5,(24 reviews),PizzaÉpiceries finesItalien,€€,Esquirol 
Toulouse, Le Parisien,4.1,(21 reviews),Français,€€,Jean Jaurès 
Toulouse, La Cave Saint Jérôme,3.9,(64 reviews),Bars à vinsBars à tapasBars à Cocktails,€€,Capitole 
Toulouse, Les Façonniers,4.5,(13 reviews),Épiceries finesBurgerPetit déjeuner & brunch,€€,Esquirol 
Toulouse, S Com Saj,4.6,(29 reviews),Libanais,€€,Capitole 
Toulouse, The Winter Garden,4.5,(37 reviews),Français,€€€, 
Toulouse, Bistroquet à la une,3.8,(22 reviews),BistrotBars à tapas,€€€,Saint Georges 
Toulouse, The Classroom  Toulouse,4.7,(13 reviews),FrançaisIrlandaisBars à vins,€€,Saint Pierre 
Toulouse, La Binocle,4.6,(8 reviews),Bistrot,€€,Saint Georges 
Toulouse, Meet The Meat,4.2,(113 reviews),Français,€€,Jean Jaurès 
Toulouse, Café Maurice,4.1,(9 reviews),Cuisine du sud-ouest,€€€,Saint Georges 
Toulouse, Les Caves de la Maréchale,3.8,(144 reviews),FrançaisCuisine européenne moderne,€€€,Esquirol 
Toulouse, L’Air de Famille,4.3,(19 reviews),Français,€€€,Esquirol 
Toulouse, Le Bibent,3.6,(135 reviews),FrançaisPetit déjeuner & brunch,€€€,Capitole 
Toulouse, BATbAt Daurade,4.3,(11 reviews),VégétarienVietnamien,€€,Daurade 
Toulouse, La Cave au Cassoulet,3.9,(74 reviews),Cuisine du sud-ouest,€€,Esquirol 
